startTimeHrs,startTimeMin,endTimeHrs,endTimeMin,pogId,offerName,offerImageUrl,offerMobImageUrl,offerPageUrl,offerMobPageUrl,highlights,tagLine,priceSlab,buttonImageUrl,buttonMobImageUrl,categoryName
0,0,23,59,1004645940,Godrej Duralock- 3 Keys (90 mm),https://n1.sdlcdn.com/imgs/a/r/a/230x258/Godrej-Duralock-3-Keys-90-SDL364192343-1-382f3.jpg,https://n1.sdlcdn.com/imgs/a/r/a/230x258/Godrej-Duralock-3-Keys-90-SDL364192343-1-382f3.jpg,https://www.snapdeal.com/product/godrej-duralock-3-keys-90/1004645940?MID=15thDec|WEB|MensFashion84|All|DOD|GodrejDuralock_3Keys(90mm)|1004645940,https://m.snapdeal.com/product/godrej-duralock-3-keys-90/1004645940?MID=15thDec|WAP|MensFashion84|All|DOD|GodrejDuralock_3Keys(90mm)|1004645940,,,989,GM,1,DealofDayOffers
0,0,23,59,637194178445,50 kg Cylinder Electronic Digital Weighing Scale,https://n1.sdlcdn.com/imgs/b/w/2/230x258/HTB1C03GJXXXXXXfaXXXq6xXFXXXC-b4029.jpg,https://n1.sdlcdn.com/imgs/b/w/2/230x258/HTB1C03GJXXXXXXfaXXXq6xXFXXXC-b4029.jpg,https://www.snapdeal.com/product/semsons-ssdl0023-plastic-weighing-scale/637194178445?MID=15thDec|WEB|MensFashion85|All|DOD|50kgCylinderElectronicDigitalWeighingScale|637194178445,https://m.snapdeal.com/product/semsons-ssdl0023-plastic-weighing-scale/637194178445?MID=15thDec|WAP|MensFashion85|All|DOD|50kgCylinderElectronicDigitalWeighingScale|637194178445,,,254,GM,1,DealofDayOffers
0,0,23,59,619111153816,Maniac Pack of 5 Multicolour Half Sleeves T-Shirts,https://n1.sdlcdn.com/imgs/b/v/d/230x258/Maniac-Pack-of-5-Multicolour-SDL386183917-1-30c15.jpg,https://n1.sdlcdn.com/imgs/b/v/d/230x258/Maniac-Pack-of-5-Multicolour-SDL386183917-1-30c15.jpg,https://www.snapdeal.com/product/maniac-pack-of-5-multicolour/619111153816?MID=15thDec|WEB|MensFashion86|All|DOD|ManiacPackof5MulticolourHalfSleevesT_Shirts|619111153816,https://m.snapdeal.com/product/maniac-pack-of-5-multicolour/619111153816?MID=15thDec|WAP|MensFashion86|All|DOD|ManiacPackof5MulticolourHalfSleevesT_Shirts|619111153816,,,509,Kid's Fashion,1,DealofDayOffers
0,0,23,59,621459870015,Tiny Toon Pack of 2 Party Wear Dresses For Kids,https://n1.sdlcdn.com/imgs/c/v/z/230x258/Tiny-Toon-Pack-of-2-SDL281446583-1-e9f38.jpg,https://n1.sdlcdn.com/imgs/c/v/z/230x258/Tiny-Toon-Pack-of-2-SDL281446583-1-e9f38.jpg,https://www.snapdeal.com/product/tiny-toon-pack-of-2/621459870015?MID=15thDec|WEB|MensFashion87|All|DOD|TinyToonPackof2PartyWearDressesForKids|621459870015,https://m.snapdeal.com/product/tiny-toon-pack-of-2/621459870015?MID=15thDec|WAP|MensFashion87|All|DOD|TinyToonPackof2PartyWearDressesForKids|621459870015,,,540,Kid's Fashion,1,DealofDayOffers
0,0,23,59,,Boys Sports Shoes ,https://n1.sdlcdn.com/imgs/b/3/t/230x258/BULLET-RANGE-OF-RUNNING-SHOES-SDL967199083-1-8b031.jpg,https://n1.sdlcdn.com/imgs/b/3/t/230x258/BULLET-RANGE-OF-RUNNING-SHOES-SDL967199083-1-8b031.jpg,https://www.snapdeal.com/products/kids-footwear?sort=plrty&q=Brand%3AASIAN%7CsdFullfilled%3ASnapdeal%7CPrice%3A232%2C475%7CType_s%3ASports%20Shoes%7C&MID=15thDec|WEB|DOD127|All|DOD|BoysSportsShoesBelow499|,https://m.snapdeal.com/products/kids-footwear?sort=plrty&q=Brand%3AASIAN%7CsdFullfilled%3ASnapdeal%7CPrice%3A232%2C475%7CType_s%3ASports%20Shoes%7C&MID=15thDec|WAP|DOD127|All|DOD|BoysSportsShoesBelow499|,,Below Rs. 499,,Kid's Fashion,1,DealofDayOffers
0,0,23,59,,Kittens Bellies for Girls ,https://n2.sdlcdn.com/imgs/b/4/2/230x258/Kittens-Pink-Ballerinas-SDL531543660-1-f5400.jpg,https://n2.sdlcdn.com/imgs/b/4/2/230x258/Kittens-Pink-Ballerinas-SDL531543660-1-f5400.jpg,https://www.snapdeal.com/products/girls-footwear-bellies?sort=plrty&q=sdFullfilled%3ASnapdeal%7CBrand%3AKittens%7Cdiscount%3A50%20-%2060%5E60%20-%2070%7C&MID=15thDec|WEB|DOD128|All|DOD|KittensBelliesforGirlsMin50Off|,https://m.snapdeal.com/products/girls-footwear-bellies?sort=plrty&q=sdFullfilled%3ASnapdeal%7CBrand%3AKittens%7Cdiscount%3A50%20-%2060%5E60%20-%2070%7C&MID=15thDec|WAP|DOD128|All|DOD|KittensBelliesforGirlsMin50Off|,,Min 50% off,,Kid's Fashion,1,DealofDayOffers
0,0,23,59,425503,Orpat OT-400T Check & Correct Calculator,https://n1.sdlcdn.com/imgs/b/u/4/230x258/Orpat-OT-400T-Check-Correct-1534009-1-631da.jpg,https://n1.sdlcdn.com/imgs/b/u/4/230x258/Orpat-OT-400T-Check-Correct-1534009-1-631da.jpg,https://www.snapdeal.com/product/orpat-ot400t-check-correct-calculator/425503?MID=15thDec|WEB|MensFashion88|All|DOD|OrpatOT_400TCheckCorrectCalculator|425503,https://m.snapdeal.com/product/orpat-ot400t-check-correct-calculator/425503?MID=15thDec|WAP|MensFashion88|All|DOD|OrpatOT_400TCheckCorrectCalculator|425503,,,179,Kid's Fashion,1,DealofDayOffers
0,0,23,59,626037175019,Disney Frozen 30 cm (12) School Bag,https://n1.sdlcdn.com/imgs/b/v/8/230x258/Frozen-Pink-Polyester-School-Bag-SDL020014221-1-418cb.jpg,https://n1.sdlcdn.com/imgs/b/v/8/230x258/Frozen-Pink-Polyester-School-Bag-SDL020014221-1-418cb.jpg,https://www.snapdeal.com/product/frozen-pink-polyester-school-bag/626037175019?MID=15thDec|WEB|MensFashion89|All|DOD|DisneyFrozen30cm(12)SchoolBag|626037175019,https://m.snapdeal.com/product/frozen-pink-polyester-school-bag/626037175019?MID=15thDec|WAP|MensFashion89|All|DOD|DisneyFrozen30cm(12)SchoolBag|626037175019,,,434,Kid's Fashion,1,DealofDayOffers
0,0,23,59,623304398969,JM Black Android Smart Watch With Remote Camera,https://n1.sdlcdn.com/imgs/d/d/g/230x258/JM-Black-Android-Smart-Watch-SDL544283167-1-f788e.jpg,https://n1.sdlcdn.com/imgs/d/d/g/230x258/JM-Black-Android-Smart-Watch-SDL544283167-1-f788e.jpg,https://www.snapdeal.com/product/jm-black-android-smart-watch/623304398969?MID=15thDec|WEB|MensFashion90|All|DOD|JMBlackAndroidSmartWatchWithRemoteCamera|623304398969,https://m.snapdeal.com/product/jm-black-android-smart-watch/623304398969?MID=15thDec|WAP|MensFashion90|All|DOD|JMBlackAndroidSmartWatchWithRemoteCamera|623304398969,,,713,Kid's Fashion,1,DealofDayOffers
0,0,23,59,664636981613,Beardo Beard & Mustache Wax- 50g,https://n1.sdlcdn.com/imgs/b/h/c/230x258/Beardo-Beard-Mustache-Wax-50g-SDL630494142-1-67298.jpg,https://n1.sdlcdn.com/imgs/b/h/c/230x258/Beardo-Beard-Mustache-Wax-50g-SDL630494142-1-67298.jpg,https://www.snapdeal.com/product/beardo-beard-mustache-wax-50g/664636981613?MID=15thDec|WEB|MensFashion91|All|DOD|BeardoBeardMustacheWax_50g|664636981613,https://m.snapdeal.com/product/beardo-beard-mustache-wax-50g/664636981613?MID=15thDec|WAP|MensFashion91|All|DOD|BeardoBeardMustacheWax_50g|664636981613,,,560,FMCG,1,DealofDayOffers
0,0,23,59,213689,Livon Advanced Hair Gain Tonic 150ml,https://n1.sdlcdn.com/imgs/d/5/z/230x258/Livon_jas-eedab.jpg,https://n1.sdlcdn.com/imgs/d/5/z/230x258/Livon_jas-eedab.jpg,https://www.snapdeal.com/product/livon-hair-gain-tonic-150ml/213689?MID=15thDec|WEB|MensFashion92|All|DOD|LivonAdvancedHairGainTonic150ml|213689,https://m.snapdeal.com/product/livon-hair-gain-tonic-150ml/213689?MID=15thDec|WAP|MensFashion92|All|DOD|LivonAdvancedHairGainTonic150ml|213689,,,628,FMCG,1,DealofDayOffers
0,0,23,59,401852689,Lakme Eyeconic Curling Mascara 9ml,https://n1.sdlcdn.com/imgs/b/x/c/230x258/Lakme-Eyeconic-Curling-Mascara-9ml-SDL560604218-1-9d509.jpg,https://n1.sdlcdn.com/imgs/b/x/c/230x258/Lakme-Eyeconic-Curling-Mascara-9ml-SDL560604218-1-9d509.jpg,https://www.snapdeal.com/product/lakme-eyeconic-artist-mascara-6/401852689?MID=15thDec|WEB|MensFashion93|All|DOD|LakmeEyeconicCurlingMascara9ml|401852689,https://m.snapdeal.com/product/lakme-eyeconic-artist-mascara-6/401852689?MID=15thDec|WAP|MensFashion93|All|DOD|LakmeEyeconicCurlingMascara9ml|401852689,,,275,FMCG,1,DealofDayOffers
0,0,23,59,619612990348,Fair And Handsome Fairness cream for Men 60 gm - Pack of 2,https://n1.sdlcdn.com/imgs/c/x/q/230x258/F_HPACKof2-ff5bd.jpg,https://n1.sdlcdn.com/imgs/c/x/q/230x258/F_HPACKof2-ff5bd.jpg,https://www.snapdeal.com/product/emami-moisturizer-2-gm-pack/619612990348?MID=15thDec|WEB|MensFashion94|All|DOD|FairAndHandsomeFairnesscreamforMen60gm_Packof2|619612990348,https://m.snapdeal.com/product/emami-moisturizer-2-gm-pack/619612990348?MID=15thDec|WAP|MensFashion94|All|DOD|FairAndHandsomeFairnesscreamforMen60gm_Packof2|619612990348,,,194,FMCG,1,DealofDayOffers
0,0,23,59,1355163416,Bio Oil 60ml Pack of 2,https://n1.sdlcdn.com/imgs/a/l/q/230x258/Bio-Oil-60-ml-SDL356901766-1-3232c.jpg,https://n1.sdlcdn.com/imgs/a/l/q/230x258/Bio-Oil-60-ml-SDL356901766-1-3232c.jpg,https://www.snapdeal.com/product/bio-oil-60-ml/1355163416?MID=15thDec|WEB|MensFashion95|All|DOD|BioOil60mlPackof2|1355163416,https://m.snapdeal.com/product/bio-oil-60-ml/1355163416?MID=15thDec|WAP|MensFashion95|All|DOD|BioOil60mlPackof2|1355163416,,,764,FMCG,,DealofDayOffers
0,0,23,59,603023,JSB H03 Electric Heating Pad,https://n1.sdlcdn.com/imgs/a/l/7/230x258/JSB-H03-Heating-Pad-1749316-1-bb4d6.jpg,https://n1.sdlcdn.com/imgs/a/l/7/230x258/JSB-H03-Heating-Pad-1749316-1-bb4d6.jpg,https://www.snapdeal.com/product/jsb-h03-heating-pad/603023?MID=15thDec|WEB|MensFashion96|All|DOD|JSBH03ElectricHeatingPad|603023,https://m.snapdeal.com/product/jsb-h03-heating-pad/603023?MID=15thDec|WAP|MensFashion96|All|DOD|JSBH03ElectricHeatingPad|603023,,,305,FMCG,1,DealofDayOffers
0,0,23,59,1116077835,JSB HF17 Beauty Massager with Callus Remover,https://n1.sdlcdn.com/imgs/b/m/i/230x258/JSB-HF17-Beauty-Massager-with-SDL900320696-1-08769.jpg,https://n1.sdlcdn.com/imgs/b/m/i/230x258/JSB-HF17-Beauty-Massager-with-SDL900320696-1-08769.jpg,https://www.snapdeal.com/product/jsb-beauty-massager-with-callus/1116077835?MID=15thDec|WEB|MensFashion97|All|DOD|JSBHF17BeautyMassagerwithCallusRemover|1116077835,https://m.snapdeal.com/product/jsb-beauty-massager-with-callus/1116077835?MID=15thDec|WAP|MensFashion97|All|DOD|JSBHF17BeautyMassagerwithCallusRemover|1116077835,,,387,FMCG,,DealofDayOffers
0,0,23,59,654262594682,NIVEA Watermelon Lip Balm 4.8g + NIVEA Soft 25ml,https://n1.sdlcdn.com/imgs/d/2/l/230x258/watermelon-5e82d.jpg,https://n1.sdlcdn.com/imgs/d/2/l/230x258/watermelon-5e82d.jpg,https://www.snapdeal.com/product/nivea-lip-balm-watermelon-colour/654262594682?MID=15thDec|WEB|MensFashion98|All|DOD|NIVEAWatermelonLipBalm48g+NIVEASoft25ml|654262594682,https://m.snapdeal.com/product/nivea-lip-balm-watermelon-colour/654262594682?MID=15thDec|WAP|MensFashion98|All|DOD|NIVEAWatermelonLipBalm48g+NIVEASoft25ml|654262594682,,,159,FMCG,1,DealofDayOffers
0,0,23,59,681527140980,Dr Morepen Blood Pressure Monitor BP-02,https://n1.sdlcdn.com/imgs/c/4/f/230x258/Dr_MorepenBPOneModelBP02_33faf-8df11.jpg,https://n1.sdlcdn.com/imgs/c/4/f/230x258/Dr_MorepenBPOneModelBP02_33faf-8df11.jpg,https://www.snapdeal.com/product/dr-morepen-bp-one-fully/681527140980?MID=15thDec|WEB|MensFashion99|All|DOD|DrMorepenBloodPressureMonitorBP_02|681527140980,https://m.snapdeal.com/product/dr-morepen-bp-one-fully/681527140980?MID=15thDec|WAP|MensFashion99|All|DOD|DrMorepenBloodPressureMonitorBP_02|681527140980,,,1019,FMCG,,DealofDayOffers
0,0,23,59,656999644612,Dr Morepen Glucose Monitor(Meter) BG-03 With 50 Strips,https://n1.sdlcdn.com/imgs/a/v/x/230x258/Dr-Morepen-Glucose-Monitor-SDL806815439-1-76166.jpg,https://n1.sdlcdn.com/imgs/a/v/x/230x258/Dr-Morepen-Glucose-Monitor-SDL806815439-1-76166.jpg,https://www.snapdeal.com/product/dr-morepen-glucose-monitor/656999644612?MID=15thDec|WEB|MobilesTablets100|All|DOD|DrMorepenGlucoseMonitor(Meter)BG_03With50Strips|656999644612,https://m.snapdeal.com/product/dr-morepen-glucose-monitor/656999644612?MID=15thDec|WAP|MobilesTablets100|All|DOD|DrMorepenGlucoseMonitor(Meter)BG_03With50Strips|656999644612,,,713,FMCG,,DealofDayOffers
0,0,23,59,146818,Accu-Chek Active 50 Test Strips- Expiry June 2017,https://n1.sdlcdn.com/imgs/a/m/7/230x258/Accu-Chek-Active-Test-Strip-1207863-1-b9162.jpg,https://n1.sdlcdn.com/imgs/a/m/7/230x258/Accu-Chek-Active-Test-Strip-1207863-1-b9162.jpg,,https://m.snapdeal.com/product/accuchek-active-test-strip-box/146818?MID=15thDec|WAP|MobilesTablets101|All|DOD|Accu_ChekActive50TestStrips_ExpiryJune2017|146818,,,643,FMCG,,DealofDayOffers
0,0,23,59,616204,Dr. Morepen BG 03 -50 Strips (Strips Only Pack),https://n1.sdlcdn.com/imgs/b/t/1/230x258/50strips-62729.jpg,https://n1.sdlcdn.com/imgs/b/t/1/230x258/50strips-62729.jpg,https://www.snapdeal.com/product/dr-morepen-bg03-50-strips/616204?MID=15thDec|WEB|MobilesTablets102|All|DOD|DrMorepenBG03_50Strips(StripsOnlyPack)|616204,https://m.snapdeal.com/product/dr-morepen-bg03-50-strips/616204?MID=15thDec|WAP|MobilesTablets102|All|DOD|DrMorepenBG03_50Strips(StripsOnlyPack)|616204,,,509,FMCG,,DealofDayOffers
0,0,23,59,674858036667,Dhulai Pack -Ariel 1 Kg Frontload+Harpic 1 Ltr+Lizol 975 ml+Dettol Handwash 200ml - Free Ariel Container worth Rs 120,https://n1.sdlcdn.com/imgs/d/9/h/230x258/674858036667_111-bdc58.jpg,https://n1.sdlcdn.com/imgs/d/9/h/230x258/674858036667_111-bdc58.jpg,https://www.snapdeal.com/product/harpic-toilet-cleaner-ready-to/674858036667?MID=15thDec|WEB|MobilesTablets103|All|DOD|DhulaiPack_Ariel1KgFrontload+Harpic1Ltr+Lizol975ml+DettolHandwash200ml_FreeArielContainerworthRs120|674858036667,https://m.snapdeal.com/product/harpic-toilet-cleaner-ready-to/674858036667?MID=15thDec|WAP|MobilesTablets103|All|DOD|DhulaiPack_Ariel1KgFrontload+Harpic1Ltr+Lizol975ml+DettolHandwash200ml_FreeArielContainerworthRs120|674858036667,,,265,FMCG,1,DealofDayOffers
0,0,23,59,632411931273,Perennial Lifesciences Organic Decaffeinated & Unroasted Green Coffee Beans 200 gm,https://n1.sdlcdn.com/imgs/c/p/x/230x258/Perennial-Lifesciences-Organic-Decaffeinated-Green-SDL574395895-1-2428d.jpg,https://n1.sdlcdn.com/imgs/c/p/x/230x258/Perennial-Lifesciences-Organic-Decaffeinated-Green-SDL574395895-1-2428d.jpg,https://www.snapdeal.com/product/perennial-lifesciences-organic-decaffeinated-green/632411931273?MID=15thDec|WEB|MobilesTablets104|All|DOD|PerennialLifesciencesOrganicDecaffeinatedUnroastedGreenCoffeeBeans200gm|632411931273,https://m.snapdeal.com/product/perennial-lifesciences-organic-decaffeinated-green/632411931273?MID=15thDec|WAP|MobilesTablets104|All|DOD|PerennialLifesciencesOrganicDecaffeinatedUnroastedGreenCoffeeBeans200gm|632411931273,,,254,FMCG,1,DealofDayOffers
0,0,23,59,764686145,Sunfeast Yumfills Whoopie Pie 150 gm (Pack of 2),https://n1.sdlcdn.com/imgs/b/f/a/230x258/yumfills_1_-c64ef.jpg,https://n1.sdlcdn.com/imgs/b/f/a/230x258/yumfills_1_-c64ef.jpg,https://www.snapdeal.com/product/sunfeast-yumfills-whoopie-pie/764686145?MID=15thDec|WEB|MobilesTablets105|All|DOD|SunfeastYumfillsWhoopiePie150gm(Packof2)|764686145,https://m.snapdeal.com/product/sunfeast-yumfills-whoopie-pie/764686145?MID=15thDec|WAP|MobilesTablets105|All|DOD|SunfeastYumfillsWhoopiePie150gm(Packof2)|764686145,,,100,FMCG,1,DealofDayOffers
0,0,23,59,648362387865,Nestle MILKMAID 400gm,https://n1.sdlcdn.com/imgs/b/2/k/230x258/SDL041763953_1-af74e.jpg,https://n1.sdlcdn.com/imgs/b/2/k/230x258/SDL041763953_1-af74e.jpg,https://www.snapdeal.com/product/nestle-milkmaid-sweetened-condensed-milk/648362387865?MID=15thDec|WEB|WomensFashion106|All|DOD|NestleMILKMAID400gm|648362387865,https://m.snapdeal.com/product/nestle-milkmaid-sweetened-condensed-milk/648362387865?MID=15thDec|WAP|WomensFashion106|All|DOD|NestleMILKMAID400gm|648362387865,,,101,FMCG,1,DealofDayOffers
0,0,23,59,1270249939,Herbalife Ultimate Weight Management Program Formula 1 Formula 3 -Vanilla(shake 500 gmprotein 200gmafresh lemon 50g),https://n1.sdlcdn.com/imgs/b/4/2/230x258/SDL897547819-3241d.jpg,https://n1.sdlcdn.com/imgs/b/4/2/230x258/SDL897547819-3241d.jpg,https://www.snapdeal.com/product/herbalife-ultimate-weight-management-program/715758985?MID=15thDec|WEB|WomensFashion107|All|DOD|HerbalifeUltimateWeightManagementProgramFormula1Formula3_Vanilla(shake500gmprotein200gmafreshlemon50g)|715758985,https://m.snapdeal.com/product/herbalife-ultimate-weight-management-program/715758985?MID=15thDec|WAP|WomensFashion107|All|DOD|HerbalifeUltimateWeightManagementProgramFormula1Formula3_Vanilla(shake500gmprotein200gmafreshlemon50g)|715758985,,,2090,FMCG,1,DealofDayOffers
0,0,23,59,1990292905,Fair-X Stylish Black Wayfarer For Men & Women,https://n1.sdlcdn.com/imgs/a/s/6/230x258/Fair-x-Stylish-Black-Wayfarer-SDL651646103-1-b5083.jpg,https://n1.sdlcdn.com/imgs/a/s/6/230x258/Fair-x-Stylish-Black-Wayfarer-SDL651646103-1-b5083.jpg,https://www.snapdeal.com/product/fairx-stylish-black-wayfarer-for/620386653031?MID=15thDec|WEB|WomensFashion108|All|DOD|Fair_XStylishBlackWayfarerForMenWomen|620386653031,https://m.snapdeal.com/product/fairx-stylish-black-wayfarer-for/620386653031?MID=15thDec|WAP|WomensFashion108|All|DOD|Fair_XStylishBlackWayfarerForMenWomen|620386653031,,,138,Women's Fashion,1,DealofDayOffers
0,0,23,59,658132561143,YouBella American Diamond Mangalsutra Set with AD Studs and Bali- Combo of 3,https://n1.sdlcdn.com/imgs/d/1/x/230x258/SDL464585586_Main-c1b49.jpg,https://n1.sdlcdn.com/imgs/d/1/x/230x258/SDL464585586_Main-c1b49.jpg,https://www.snapdeal.com/product/youbella-alloy-white-american-diamonds/658132561143?MID=15thDec|WEB|WomensFashion109|All|DOD|YouBellaAmericanDiamondMangalsutraSetwithADStudsandBali_Comboof3|658132561143,https://m.snapdeal.com/product/youbella-alloy-white-american-diamonds/658132561143?MID=15thDec|WAP|WomensFashion109|All|DOD|YouBellaAmericanDiamondMangalsutraSetwithADStudsandBali_Comboof3|658132561143,,,281,Women's Fashion,1,DealofDayOffers
0,0,23,59,643524383201,Venicce Black Faux Leather Handheld,https://n1.sdlcdn.com/imgs/b/6/w/230x258/Venicce-Black-Faux-Leather-Handheld-SDL484529134-1-79526.jpg,https://n1.sdlcdn.com/imgs/b/6/w/230x258/Venicce-Black-Faux-Leather-Handheld-SDL484529134-1-79526.jpg,https://www.snapdeal.com/product/venicce-black-faux-leather-handheld/643524383201?MID=15thDec|WEB|WomensFashion110|All|DOD|VenicceBlackFauxLeatherHandheld|643524383201,https://m.snapdeal.com/product/venicce-black-faux-leather-handheld/643524383201?MID=15thDec|WAP|WomensFashion110|All|DOD|VenicceBlackFauxLeatherHandheld|643524383201,,,662,Women's Fashion,1,DealofDayOffers
0,0,23,59,1270249939,4.50CTW Genuine Blue Topaz .925 Sterling Silver Oval Shape Pendant Set,https://n1.sdlcdn.com/imgs/a/l/9/230x258/4-50CTW-Genuine-Blue-Topaz-SDL162978620-1-2c044.jpg,https://n1.sdlcdn.com/imgs/a/l/9/230x258/4-50CTW-Genuine-Blue-Topaz-SDL162978620-1-2c044.jpg,https://www.snapdeal.com/product/450ctw-genuine-blue-topaz-925/1270249939?MID=15thDec|WEB|WomensFashion111|All|DOD|450CTWGenuineBlueTopaz925SterlingSilverOvalShapePendantSet|1270249939,https://m.snapdeal.com/product/450ctw-genuine-blue-topaz-925/1270249939?MID=15thDec|WAP|WomensFashion111|All|DOD|450CTWGenuineBlueTopaz925SterlingSilverOvalShapePendantSet|1270249939,,,866,Women's Fashion,1,DealofDayOffers
0,0,23,59,1990292905,La Zoire Maroon Lace Dresses,https://n1.sdlcdn.com/imgs/a/r/6/230x258/La-Zoire-Maroon-Lace-3-SDL757592678-1-534a0.jpg,https://n1.sdlcdn.com/imgs/a/r/6/230x258/La-Zoire-Maroon-Lace-3-SDL757592678-1-534a0.jpg,https://www.snapdeal.com/product/la-zoire-maroon-lace-3th/1990292905?MID=15thDec|WEB|WomensFashion112|All|DOD|LaZoireMaroonLaceDresses|1990292905,https://m.snapdeal.com/product/la-zoire-maroon-lace-3th/1990292905?MID=15thDec|WAP|WomensFashion112|All|DOD|LaZoireMaroonLaceDresses|1990292905,,,509,Women's Fashion,1,DealofDayOffers
0,0,23,59,622726308598,Campus Sutra Black Cotton Short Coats,https://n1.sdlcdn.com/imgs/c/7/k/230x258/Campus-Sutra-Black-Cotton-Short-SDL781165883-1-d8ad2.jpg,https://n1.sdlcdn.com/imgs/c/7/k/230x258/Campus-Sutra-Black-Cotton-Short-SDL781165883-1-d8ad2.jpg,https://www.snapdeal.com/product/campus-sutra-black-cotton-short/622726308598?MID=15thDec|WEB|WomensFashion113|All|DOD|CampusSutraBlackCottonShortCoats|622726308598,https://m.snapdeal.com/product/campus-sutra-black-cotton-short/622726308598?MID=15thDec|WAP|WomensFashion113|All|DOD|CampusSutraBlackCottonShortCoats|622726308598,,,1529,Women's Fashion,1,DealofDayOffers
0,0,23,59,1609052480,Purys Pink Polyester Shirts,https://n1.sdlcdn.com/imgs/a/q/x/230x258/Purys-Pink-Rose-Shirt-SDL531946891-1-ff228.jpg,https://n1.sdlcdn.com/imgs/a/q/x/230x258/Purys-Pink-Rose-Shirt-SDL531946891-1-ff228.jpg,https://www.snapdeal.com/product/purys-pink-rose-shirt/1609052480?MID=15thDec|WEB|WomensFashion114|All|DOD|PurysPinkPolyesterShirts|1609052480,https://m.snapdeal.com/product/purys-pink-rose-shirt/1609052480?MID=15thDec|WAP|WomensFashion114|All|DOD|PurysPinkPolyesterShirts|1609052480,,,490,Women's Fashion,1,DealofDayOffers
0,0,23,59,129081360,At499 Pink Poly Cotton Tops,https://n1.sdlcdn.com/imgs/a/g/u/230x258/SDL728875202_1389587399_image1-7de6b.JPG,https://n1.sdlcdn.com/imgs/a/g/u/230x258/SDL728875202_1389587399_image1-7de6b.JPG,https://www.snapdeal.com/product/499-pink-poly-georgette-top/129081360?MID=15thDec|WEB|WomensFashion115|All|DOD|At499PinkPolyCottonTops|129081360,https://m.snapdeal.com/product/499-pink-poly-georgette-top/129081360?MID=15thDec|WAP|WomensFashion115|All|DOD|At499PinkPolyCottonTops|129081360,,,356,Women's Fashion,1,DealofDayOffers
0,0,23,59,671845621776,Reya Turquoise Georgette Anarkali Semi-Stitched Suit,https://n1.sdlcdn.com/imgs/a/3/n/230x258/Reya-Turquoise-Pure-Georgette-Unstitched-SDL030014617-1-0a855.jpg,https://n1.sdlcdn.com/imgs/a/3/n/230x258/Reya-Turquoise-Pure-Georgette-Unstitched-SDL030014617-1-0a855.jpg,https://www.snapdeal.com/product/reya-turquoise-pure-georgette-unstitched/671845621776?MID=15thDec|WEB|WomensFashion116|All|DOD|ReyaTurquoiseGeorgetteAnarkaliSemi_StitchedSuit|671845621776,https://m.snapdeal.com/product/reya-turquoise-pure-georgette-unstitched/671845621776?MID=15thDec|WAP|WomensFashion116|All|DOD|ReyaTurquoiseGeorgetteAnarkaliSemi_StitchedSuit|671845621776,,,815,Women's Fashion,1,DealofDayOffers
0,0,23,59,668325369099,Ombresplash Yellow Georgette Semi Stitched Dress Material,https://n1.sdlcdn.com/imgs/a/v/y/230x258/Ombresplash-Yellow-Embroidered-Pure-Georgette-SDL652103142-1-235a2.jpg,https://n1.sdlcdn.com/imgs/a/v/y/230x258/Ombresplash-Yellow-Embroidered-Pure-Georgette-SDL652103142-1-235a2.jpg,https://www.snapdeal.com/product/ombresplash-yellow-embroidered-pure-georgette/668325369099?MID=15thDec|WEB|WomensFashion117|All|DOD|OmbresplashYellowGeorgetteSemiStitchedDressMaterial|668325369099,https://m.snapdeal.com/product/ombresplash-yellow-embroidered-pure-georgette/668325369099?MID=15thDec|WAP|WomensFashion117|All|DOD|OmbresplashYellowGeorgetteSemiStitchedDressMaterial|668325369099,,,815,Women's Fashion,1,DealofDayOffers
0,0,23,59,673039364752,Stylum Cotton Straight Kurti – Pink and Black,https://n1.sdlcdn.com/imgs/b/s/6/230x258/Stylum-Black-And-Pink-Cotton-SDL071759236-1-4865f.jpg,https://n1.sdlcdn.com/imgs/b/s/6/230x258/Stylum-Black-And-Pink-Cotton-SDL071759236-1-4865f.jpg,https://www.snapdeal.com/product/stylum-black-cotton-kurti/673039364752?MID=15thDec|WEB|WomensFashion118|All|DOD|StylumCottonStraightKurti–PinkandBlack|673039364752,https://m.snapdeal.com/product/stylum-black-cotton-kurti/673039364752?MID=15thDec|WAP|WomensFashion118|All|DOD|StylumCottonStraightKurti–PinkandBlack|673039364752,,,623,Women's Fashion,1,DealofDayOffers
0,0,23,59,664418324545,Riytham Fashion Blue Cotton Saree,https://n1.sdlcdn.com/imgs/a/3/i/230x258/Riytham-Fashion-Blue-Cotton-Saree-SDL936700932-1-7e885.jpg,https://n1.sdlcdn.com/imgs/a/3/i/230x258/Riytham-Fashion-Blue-Cotton-Saree-SDL936700932-1-7e885.jpg,https://www.snapdeal.com/product/riytham-fashion-blue-cotton-saree/664418324545?MID=15thDec|WEB|WomensFashion119|All|DOD|RiythamFashionBlueCottonSaree|664418324545,https://m.snapdeal.com/product/riytham-fashion-blue-cotton-saree/664418324545?MID=15thDec|WAP|WomensFashion119|All|DOD|RiythamFashionBlueCottonSaree|664418324545,,,336,Women's Fashion,1,DealofDayOffers
